county,state,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,lat,lon,lat,lon,FIPS
Mcdonough,IL,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.455789,-90.677579,40.455789,-90.677579,17109
Mchenry,IL,0.0,2.0,0.0,0.0,3.0,6.0,5.0,0.0,0.0,1.0,1.0,6.0,2.0,1.0,2.0,2.0,4.0,2.0,0.0,0.0,42.324298,-88.452245,42.324298,-88.452245,17111
Mclean,IL,0.0,3.0,1.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,40.494559,-88.844539,40.494559,-88.844539,17113
Menard,IL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.022569,-89.794133,40.022569,-89.794133,17129
Mercer,IL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.204791,-90.741433,41.204791,-90.741433,17131
Monroe,IL,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,38.277983,-90.179078,38.277983,-90.179078,17133
Montgomery,IL,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.228092,-89.478007,39.228092,-89.478007,17135
Morgan,IL,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.716806,-90.202277,39.716806,-90.202277,17137
Moultrie,IL,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.636896,-88.625726,39.636896,-88.625726,17139
Ogle,IL,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.041884,-89.320176,42.041884,-89.320176,17141
Peoria,IL,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,40.785999,-89.767358,40.785999,-89.767358,17143
Perry,IL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.084385,-89.368487,38.084385,-89.368487,17145
Piatt,IL,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.009056,-88.592328,40.009056,-88.592328,17147
Pike,IL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.625106,-90.889034,39.625106,-90.889034,17149
Pope,IL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.417169,-88.542374,37.417169,-88.542374,17151
Pulaski,IL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.215615,-89.127755,37.215615,-89.127755,17153
Putnam,IL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.19894,-89.298386,41.19894,-89.298386,17155
Randolph,IL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.056515,-89.82121,38.056515,-89.82121,17157
Richland,IL,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.71155,-88.085698,38.71155,-88.085698,17159
Rock Island,IL,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,41.468404,-90.572203,41.468404,-90.572203,17161
Saline,IL,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.751653,-88.545031,37.751653,-88.545031,17165
Sangamon,IL,0.0,13.0,4.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,39.756378,-89.662311,39.756378,-89.662311,17167
Schuyler,IL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.156905,-90.613464,40.156905,-90.613464,17169
Scott,IL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.63698,-90.477759,39.63698,-90.477759,17171
Shelby,IL,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.384926,-88.798862,39.384926,-88.798862,17173
St Clair,IL,0.0,15.0,1.0,3.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,9.0,3.0,1.0,2.0,2.0,0.0,38.470198,-89.928546,38.470198,-89.928546,17163
Stark,IL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.096908,-89.797411,41.096908,-89.797411,17175
Stephenson,IL,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,42.349726,-89.665994,42.349726,-89.665994,17177
Tazewell,IL,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,40.508074,-89.51626,40.508074,-89.51626,17179
Union,IL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.475104,-89.252875,37.475104,-89.252875,17181
Vermilion,IL,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.18674,-87.726772,40.18674,-87.726772,17183
Wabash,IL,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.445821,-87.839167,38.445821,-87.839167,17185
Warren,IL,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.850441,-90.620223,40.850441,-90.620223,17187
Washington,IL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.353141,-89.417187,38.353141,-89.417187,17189
Wayne,IL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.431948,-88.432129,38.431948,-88.432129,17191
White,IL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.087372,-88.178585,38.087372,-88.178585,17193
Whiteside,IL,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41.750571,-89.910957,41.750571,-89.910957,17195
Will,IL,0.0,18.0,3.0,3.0,8.0,18.0,3.0,0.0,0.0,2.0,1.0,11.0,0.0,1.0,3.0,10.0,1.0,4.0,0.0,1.0,41.448474,-87.978456,41.448474,-87.978456,17197
Williamson,IL,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,37.730353,-88.930018,37.730353,-88.930018,17199
Winnebago,IL,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,42.337396,-89.161205,42.337396,-89.161205,17201
Woodford,IL,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.789596,-89.210301,40.789596,-89.210301,17203
Adams,IN,0.0,8.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.745733,-84.936131,40.745733,-84.936131,18001
Allen,IN,0.0,69.0,7.0,1.0,2.0,11.0,1.0,0.0,0.0,2.0,1.0,12.0,1.0,0.0,4.0,2.0,1.0,5.0,0.0,0.0,41.091855,-85.07223,41.091855,-85.07223,18003
Bartholomew,IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,39.205843,-85.897999,39.205843,-85.897999,18005
Benton,IN,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.608253,-87.315479,40.608253,-87.315479,18007
Blackford,IN,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.472672,-85.32373,40.472672,-85.32373,18009
Boone,IN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.050892,-86.469014,40.050892,-86.469014,18011
Brown,IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.192585,-86.23941,39.192585,-86.23941,18013
Carroll,IN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.58498,-86.565141,40.58498,-86.565141,18015
Cass,IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.753799,-86.355169,40.753799,-86.355169,18017
Clark,IN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,38.476217,-85.711122,38.476217,-85.711122,18019
Clay,IN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.393951,-87.115837,39.393951,-87.115837,18021
Clinton,IN,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.305944,-86.477567,40.305944,-86.477567,18023
Crawford,IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.289433,-86.440871,38.289433,-86.440871,18025
Daviess,IN,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.696155,-87.076988,38.696155,-87.076988,18027
De Kalb,IN,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.401189,-85.000185,41.401189,-85.000185,18033
Dearborn,IN,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.151491,-84.97346,39.151491,-84.97346,18029
Decatur,IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.30598,-85.499831,39.30598,-85.499831,18031
Delaware,IN,0.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,40.227165,-85.398856,40.227165,-85.398856,18035
Dubois,IN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.373344,-86.873385,38.373344,-86.873385,18037
Elkhart,IN,0.0,23.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,41.600693,-85.863986,41.600693,-85.863986,18039
Fayette,IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.639655,-85.185032,39.639655,-85.185032,18041
Floyd,IN,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.317937,-85.911474,38.317937,-85.911474,18043
Fountain,IN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.121282,-87.234806,40.121282,-87.234806,18045
Franklin,IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.409762,-85.066964,39.409762,-85.066964,18047
Fulton,IN,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.050384,-86.265006,41.050384,-86.265006,18049
Gibson,IN,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.317413,-87.580566,38.317413,-87.580566,18051
Grant,IN,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,40.515758,-85.654946,40.515758,-85.654946,18053
Greene,IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39.0486,-87.005245,39.0486,-87.005245,18055
Hamilton,IN,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0,1.0,2.0,5.0,1.0,0.0,40.04987,-86.020586,40.04987,-86.020586,18057
Hancock,IN,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.822604,-85.772904,39.822604,-85.772904,18059
Harrison,IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.18644,-86.103681,38.18644,-86.103681,18061
Hendricks,IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,39.768749,-86.510287,39.768749,-86.510287,18063
Henry,IN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.929576,-85.397338,39.929576,-85.397338,18065
Howard,IN,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.483537,-86.114118,40.483537,-86.114118,18067
Huntington,IN,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,40.826394,-85.478598,40.826394,-85.478598,18069
Jackson,IN,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.911957,-86.042516,38.911957,-86.042516,18071
Jasper,IN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,41.017688,-87.118814,41.017688,-87.118814,18073
Jay,IN,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.434972,-85.00338,40.434972,-85.00338,18075
Jefferson,IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.783604,-85.44009,38.783604,-85.44009,18077
Jennings,IN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.996234,-85.628111,38.996234,-85.628111,18079
Johnson,IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.495986,-86.0946,39.495986,-86.0946,18081
Knox,IN,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.688663,-87.420182,38.688663,-87.420182,18083
Kosciusko,IN,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,41.244293,-85.861575,41.244293,-85.861575,18085
La Grange,IN,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.642468,-85.426302,41.642468,-85.426302,18087
La Porte,IN,0.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41.549011,-86.744729,41.549011,-86.744729,18091
Lake,IN,0.0,39.0,6.0,4.0,9.0,22.0,7.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,1.0,8.0,3.0,4.0,1.0,1.0,41.472239,-87.374337,41.472239,-87.374337,18089
Lawrence,IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.839815,-86.48782,38.839815,-86.48782,18093
Madison,IN,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,40.166203,-85.722454,40.166203,-85.722454,18095
Marion,IN,0.0,41.0,2.0,1.0,2.0,5.0,4.0,1.0,2.0,3.0,2.0,11.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,39.782976,-86.135794,39.782976,-86.135794,18097
Marshall,IN,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.325003,-86.269036,41.325003,-86.269036,18099
Martin,IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.705322,-86.801847,38.705322,-86.801847,18101
Miami,IN,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.772881,-86.044259,40.772881,-86.044259,18103
Monroe,IN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.160751,-86.523325,39.160751,-86.523325,18105
Montgomery,IN,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.040296,-86.892715,40.040296,-86.892715,18107
Morgan,IN,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.482646,-86.447457,39.482646,-86.447457,18109
Newton,IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.962399,-87.402172,40.962399,-87.402172,18111
Noble,IN,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.400794,-85.41785,41.400794,-85.41785,18113
Ohio,IN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.940527,-84.964299,38.940527,-84.964299,18115
Orange,IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.547381,-86.489257,38.547381,-86.489257,18117
Owen,IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.317339,-86.838845,39.317339,-86.838845,18119
Parke,IN,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.77425,-87.19695,39.77425,-87.19695,18121
Perry,IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.081436,-86.62654,38.081436,-86.62654,18123
Pike,IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.397898,-87.232532,38.397898,-87.232532,18125
Porter,IN,0.0,4.0,2.0,1.0,3.0,12.0,1.0,0.0,0.0,2.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,41.509922,-87.071308,41.509922,-87.071308,18127
Posey,IN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.027614,-87.868653,38.027614,-87.868653,18129
Pulaski,IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.045272,-86.692538,41.045272,-86.692538,18131
Putnam,IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.665545,-86.853325,39.665545,-86.853325,18133
Randolph,IN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.164414,-85.005004,40.164414,-85.005004,18135
Ripley,IN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.10023,-85.260541,39.10023,-85.260541,18137
Rush,IN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.622312,-85.466527,39.622312,-85.466527,18139
Scott,IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.679431,-85.751898,38.679431,-85.751898,18143
Shelby,IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.524135,-85.792174,39.524135,-85.792174,18145
Spencer,IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.009789,-87.010645,38.009789,-87.010645,18147
St Joseph,IN,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,41.617699,-86.288159,41.617699,-86.288159,18141
Starke,IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.28322,-86.64757,41.28322,-86.64757,18149
Steuben,IN,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.643437,-85.002467,41.643437,-85.002467,18151
Sullivan,IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39.089225,-87.415843,39.089225,-87.415843,18153
Switzerland,IN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.825846,-85.029679,38.825846,-85.029679,18155
Tippecanoe,IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,40.38926,-86.893943,40.38926,-86.893943,18157
Tipton,IN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.310229,-86.056207,40.310229,-86.056207,18159
Union,IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.623111,-84.925152,39.623111,-84.925152,18161
Vanderburgh,IN,0.0,5.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,3.0,2.0,0.0,4.0,0.0,0.0,38.02007,-87.586166,38.02007,-87.586166,18163
